Date;1 Week;2 Weeks;1 Month;2 Months;3 Months;6 Months;9 Months;12 Months;EONIA;Inflation;Real_GDP_growth
20-1-2005;0.02;0.05;0.04;0.04;0.03;0.03;0.03;0.02;2.08;2;1.640251444
21-1-2005;0.04;0.04;0.04;0.04;0.04;0.02;0.03;0.04;2.08;2;1.640251444
24-1-2005;0.04;0.04;0.04;0.04;0.03;0.03;0.04;0.03;2.08;2;1.640251444
25-1-2005;0.03;0.03;0.03;0.04;0.03;0.03;0.03;0.03;2.08;2;1.640251444
26-1-2005;0.03;0.03;0.03;0.04;0.03;0.03;0.02;0.03;2.08;2;1.640251444
27-1-2005;0.03;0.03;0.03;0.04;0.03;0.03;0.02;0.03;2.08;2;1.640251444
28-1-2005;0.04;0.03;0.03;0.04;0.03;0.03;0.02;0.04;2.08;2;1.640251444
31-1-2005;0.03;0.03;0.03;0.03;0.03;0.04;0.04;0.04;2.09;2;1.640251444
1-2-2005;0.04;0.03;0.04;0.03;0.03;0.03;0.04;0.04;2.07;2.1;1.640251444
2-2-2005;0.05;0.05;0.04;0.12;0.02;0.03;0.04;0.04;2.01;2.1;1.640251444
3-2-2005;0.04;0.04;0.07;0.06;0.04;0.04;0.03;0.04;2.05;2.1;1.640251444
4-2-2005;0.04;0.04;0.03;0.03;0.02;0.03;0.03;0.02;2.04;2.1;1.640251444
7-2-2005;0.11;0.04;0.04;0.03;0.02;0.03;0.03;0.04;2.03;2.1;1.640251444
8-2-2005;0.05;0.04;0.04;0.03;0.02;0.03;0.03;0.03;2.07;2.1;1.640251444
9-2-2005;0.05;0.04;0.04;0.03;0.02;0.04;0.04;0.03;2.07;2.1;1.640251444
10-2-2005;0.04;0.04;0.03;0.04;0.04;0.04;0.04;0.04;2.07;2.1;1.640251444
11-2-2005;0.03;0.04;0.03;0.04;0.03;0.03;0.03;0.03;2.07;2.1;1.640251444
14-2-2005;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.02;2.07;2.1;1.640251444
15-2-2005;0.03;0.03;0.03;0.03;0.02;0.04;0.04;0.03;2.07;2.1;1.640251444
16-2-2005;0.03;0.04;0.04;0.03;0.03;0.04;0.04;0.04;2.06;2.1;1.640251444
17-2-2005;0.02;0.04;0.04;0.03;0.03;0.03;0.04;0.02;2.06;2.1;1.640251444
18-2-2005;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.02;2.06;2.1;1.640251444
21-2-2005;0.03;0.03;0.03;0.03;0.03;0.04;0.04;0.03;2.06;2.1;1.640251444
22-2-2005;0.04;0.03;0.03;0.03;0.02;0.03;0.02;0.02;2.06;2.1;1.640251444
23-2-2005;0.03;0.03;0.03;0.03;0.03;0.04;0.03;0.02;2.06;2.1;1.640251444
24-2-2005;0.03;0.03;0.03;0.03;0.02;0.04;0.04;0.04;2.06;2.1;1.640251444
25-2-2005;0.03;0.03;0.04;0.03;0.02;0.04;0.04;0.03;2.06;2.1;1.640251444
28-2-2005;0.02;0.03;0.04;0.03;0.02;0.03;0.02;0.02;2.07;2.1;1.640251444
1-3-2005;0.03;0.03;0.03;0.03;0.02;0.03;0.02;0.02;2.06;2.2;1.640251444
2-3-2005;0.03;0.03;0.04;0.04;0.03;0.02;0.02;0.02;2.06;2.2;1.640251444
3-3-2005;0.02;0.02;0.04;0.03;0.02;0.02;0.03;0.03;2.05;2.2;1.640251444
4-3-2005;0.02;0.02;0.04;0.03;0.03;0.02;0.02;0.02;2.02;2.2;1.640251444
7-3-2005;0.02;0.02;0.04;0.04;0.04;0.03;0.04;0.03;1.98;2.2;1.640251444
8-3-2005;0.03;0.02;0.04;0.04;0.03;0.03;0.04;0.05;2.01;2.2;1.640251444
9-3-2005;0.03;0.03;0.04;0.04;0.03;0.03;0.04;0.06;2.06;2.2;1.640251444
10-3-2005;0.02;0.02;0.04;0.04;0.03;0.02;0.03;0.03;2.06;2.2;1.640251444
11-3-2005;0.02;0.02;0.04;0.04;0.03;0.02;0.03;0.03;2.06;2.2;1.640251444
14-3-2005;0.03;0.02;0.04;0.04;0.03;0.02;0.03;0.03;2.06;2.2;1.640251444
15-3-2005;0.02;0.02;0.04;0.04;0.03;0.02;0.03;0.03;2.06;2.2;1.640251444
16-3-2005;0.03;0.04;0.04;0.04;0.03;0.02;0.03;0.03;2.06;2.2;1.640251444
17-3-2005;0.03;0.04;0.04;0.03;0.03;0.01;0.03;0.03;2.06;2.2;1.640251444
18-3-2005;0.02;0.04;0.04;0.04;0.04;0.02;0.04;0.03;2.06;2.2;1.640251444
21-3-2005;0.02;0.04;0.04;0.03;0.02;0.02;0.04;0.03;2.06;2.2;1.640251444
22-3-2005;0.03;0.04;0.04;0.04;0.04;0.03;0.06;0.12;2.07;2.2;1.640251444
23-3-2005;0.04;0.04;0.03;0.03;0.03;0.04;0.04;0.06;2.07;2.2;1.640251444
24-3-2005;0.04;0.04;0.03;0.03;0.03;0.02;0.03;0.03;2.07;2.2;1.640251444
29-3-2005;0.04;0.03;0.03;0.03;0.04;0.05;0.08;0.08;2.07;2.2;1.640251444
30-3-2005;0.03;0.02;0.03;0.03;0.04;0.04;0.08;0.07;2.07;2.2;1.640251444
31-3-2005;0.03;0.02;0.03;0.03;0.03;0.03;0.06;0.05;2.12;2.2;1.640251444
1-4-2005;0.03;0.02;0.02;0.03;0.03;0.03;0.03;0.03;2.07;2.1;-0.500409901
4-4-2005;0.02;0.01;0.03;0.03;0.03;0.03;0.03;0.02;2.07;2.1;-0.500409901
5-4-2005;0.02;0.01;0.01;0.03;0.03;0.04;0.04;0.02;2.07;2.1;-0.500409901
6-4-2005;0.02;0.02;0.02;0.03;0.03;0.02;0.03;0.03;2.07;2.1;-0.500409901
7-4-2005;0.02;0.03;0.03;0.04;0.03;0.03;0.03;0.04;2.07;2.1;-0.500409901
8-4-2005;0.03;0.03;0.03;0.03;0.03;0.02;0.02;1;2.06;2.1;-0.500409901
11-4-2005;0.02;0.02;0.03;0.03;0.03;0.03;0.05;0.06;2.09;2.1;-0.500409901
12-4-2005;0.02;0.02;0.03;0.03;0.03;0.04;0.03;0.06;2.18;2.1;-0.500409901
13-4-2005;0.03;0.02;0.04;0.03;0.03;0.02;0.03;0.06;2.07;2.1;-0.500409901
14-4-2005;0.03;0.02;0.04;0.03;0.03;0.04;0.04;0.07;2.07;2.1;-0.500409901
15-4-2005;0.03;0.02;0.03;0.03;0.03;0.04;0.05;0.12;2.07;2.1;-0.500409901
18-4-2005;0.03;0.02;0.03;0.03;0.03;0.04;0.08;0.11;2.07;2.1;-0.500409901
19-4-2005;0.03;0.02;0.03;0.03;0.03;0.04;0.05;0.09;2.07;2.1;-0.500409901
20-4-2005;0.02;0.03;0.03;0.03;0.03;0.04;0.06;0.11;2.06;2.1;-0.500409901
21-4-2005;0.04;0.03;0.03;0.03;0.03;0.05;0.07;0.11;2.06;2.1;-0.500409901
22-4-2005;0.04;0.03;0.03;0.03;0.03;0.04;0.06;0.11;2.06;2.1;-0.500409901
25-4-2005;0.03;0.02;0.03;0.03;0.03;0.05;0.06;0.11;2.07;2.1;-0.500409901
26-4-2005;0.04;0.03;0.02;0.03;0.03;0.04;0.06;0.11;2.07;2.1;-0.500409901
27-4-2005;0.04;0.03;0.02;0.03;0.03;0.04;0.06;0.12;2.07;2.1;-0.500409901
28-4-2005;0.03;0.03;0.03;0.03;0.03;0.05;0.07;0.13;2.08;2.1;-0.500409901
29-4-2005;0.03;0.02;0.02;0.03;0.03;0.05;0.08;0.13;2.09;2.1;-0.500409901
2-5-2005;0.03;0.03;0.02;0.03;0.03;0.05;0.08;0.14;2.07;2;-0.500409901
3-5-2005;0.02;0.03;0.02;0.03;0.03;0.02;0.03;0.03;2.07;2;-0.500409901
4-5-2005;0.04;0.03;0.03;0.03;0.04;0.03;0.02;0.03;2.08;2;-0.500409901
5-5-2005;0.03;0.03;0.02;0.02;0.02;0.03;0.02;0.02;2.09;2;-0.500409901
6-5-2005;0.02;0.02;0.03;0.02;0.02;0.02;0.03;0.02;2.06;2;-0.500409901
9-5-2005;0.03;0.03;0.03;0.02;0.02;0.02;0.03;0.03;2.05;2;-0.500409901
10-5-2005;0.03;0.03;0.03;0.03;0.02;0.03;0.04;0.03;1.99;2;-0.500409901
11-5-2005;0.02;0.03;0.04;0.03;0.02;0.02;0.03;0.02;2.07;2;-0.500409901
12-5-2005;0.02;0.03;0.03;0.02;0.02;0.02;0.03;0.03;2.07;2;-0.500409901
13-5-2005;0.02;0.02;0.03;0.03;0.03;0.02;0.02;0.02;2.07;2;-0.500409901
16-5-2005;0.02;0.03;0.03;0.02;0.03;0.02;0.03;0.03;2.07;2;-0.500409901
17-5-2005;0.02;0.03;0.03;0.03;0.03;0.03;0.03;0.02;2.07;2;-0.500409901
18-5-2005;0.03;0.03;0.02;0.03;0.03;0.03;0.04;0.02;2.07;2;-0.500409901
19-5-2005;0.02;0.03;0.03;0.02;0.02;0.03;0.03;0.02;2.07;2;-0.500409901
20-5-2005;0.03;0.03;0.02;0.02;0.02;0.02;0.02;0.02;2.07;2;-0.500409901
23-5-2005;0.03;0.03;0.03;0.03;0.02;0.03;0.03;0.03;2.07;2;-0.500409901
24-5-2005;0.03;0.03;0.03;0.02;0.02;0.02;0.02;0.03;2.08;2;-0.500409901
25-5-2005;0.03;0.02;0.03;0.02;0.02;0.03;0.02;0.03;2.08;2;-0.500409901
26-5-2005;0.04;0.03;0.02;0.02;0.02;0.02;0.03;0.03;2.08;2;-0.500409901
27-5-2005;0.04;0.03;0.03;0.03;0.03;0.02;0.03;0.03;2.08;2;-0.500409901
30-5-2005;0.03;0.03;0.03;0.03;0.03;0.02;0.03;0.03;2.08;2;-0.500409901
31-5-2005;0.03;0.03;0.02;0.02;0.02;0.02;0.02;0.03;2.1;2;-0.500409901
1-6-2005;0.04;0.03;0.03;0.03;0.03;0.02;0.03;0.02;2.08;2;-0.500409901
2-6-2005;0.03;0.02;0.03;0.03;0.02;0.02;0.02;0.03;2.07;2;-0.500409901
3-6-2005;0.03;0.03;0.03;0.03;0.02;0.03;0.03;0.02;2.04;2;-0.500409901
6-6-2005;0.03;0.03;0.03;0.03;0.02;0.02;0.02;0.03;1.98;2;-0.500409901
7-6-2005;0.03;0.03;0.03;0.02;0.02;0.02;0.02;0.02;1.78;2;-0.500409901
8-6-2005;0.03;0.03;0.03;0.02;0.03;0.03;0.03;0.03;2.08;2;-0.500409901
9-6-2005;0.02;0.02;0.02;0.02;0.03;0.02;0.03;0.03;2.08;2;-0.500409901
10-6-2005;0.03;0.03;0.02;0.02;0.03;0.02;0.02;0.02;2.08;2;-0.500409901
13-6-2005;0.03;0.03;0.03;0.02;0.03;0.02;0.02;0.02;2.08;2;-0.500409901
14-6-2005;0.02;0.02;0.02;0.02;0.03;0.03;0.02;0.02;2.08;2;-0.500409901
15-6-2005;0.02;0.03;0.02;0.02;0.03;0.03;0.03;0.03;2.07;2;-0.500409901
16-6-2005;0.03;0.03;0.02;0.03;0.02;0.02;0.03;0.05;2.07;2;-0.500409901
17-6-2005;0.03;0.03;0.02;0.03;0.02;0.03;0.02;0.03;2.07;2;-0.500409901
20-6-2005;0.03;0.04;0.03;0.03;0.03;0.03;0.03;0.03;2.07;2;-0.500409901
21-6-2005;0.03;0.04;0.03;0.03;0.04;0.03;0.03;0.04;2.07;2;-0.500409901
22-6-2005;0.04;0.03;0.03;0.03;0.03;0.05;0.05;0.07;2.07;2;-0.500409901
23-6-2005;0.04;0.03;0.03;0.03;0.04;0.02;0.04;0.05;2.07;2;-0.500409901
24-6-2005;0.03;0.04;0.03;0.03;0.03;0.02;0.02;0.02;2.08;2;-0.500409901
27-6-2005;0.03;0.04;0.03;0.03;0.03;0.03;0.02;0.04;2.09;2;-0.500409901
28-6-2005;0.04;0.02;0.02;0.03;0.03;0.03;0.02;0.02;2.09;2;-0.500409901
29-6-2005;0.03;0.03;0.02;0.02;0.02;0.03;0.02;0.04;2.1;2;-0.500409901
30-6-2005;0.03;0.03;0.02;0.02;0.02;0.04;0.03;0.03;2.17;2;-0.500409901
1-7-2005;0.02;0.03;0.03;0.02;0.02;0.03;0.04;0.04;2.08;2.1;1.696981435
4-7-2005;0.02;0.02;0.03;0.03;0.03;0.04;0.03;0.05;2.08;2.1;1.696981435
5-7-2005;0.03;0.02;0.03;0.03;0.03;0.02;0.03;0.05;2.08;2.1;1.696981435
6-7-2005;0.03;0.02;0.02;0.03;0.03;0.03;0.03;0.05;2.08;2.1;1.696981435
7-7-2005;0.02;0.02;0.02;0.03;0.03;0.02;0.02;0.04;2.11;2.1;1.696981435
8-7-2005;0.07;0.04;0.02;0.02;0.03;0.03;0.03;0.04;2.03;2.1;1.696981435
11-7-2005;0.05;0.06;0.04;0.05;0.04;0.05;0.05;0.07;1.97;2.1;1.696981435
12-7-2005;0.03;0.03;0.02;0.03;0.03;0.03;0.03;0.04;2.06;2.1;1.696981435
13-7-2005;0.02;0.02;0.02;0.03;0.03;0.02;0.03;0.04;2.08;2.1;1.696981435
14-7-2005;0.02;0.03;0.02;0.03;0.02;0.02;0.03;0.03;2.08;2.1;1.696981435
15-7-2005;0.02;0.03;0.02;0.02;0.03;0.03;0.03;0.04;2.08;2.1;1.696981435
18-7-2005;0.02;0.03;0.02;0.03;0.03;0.03;0.04;0.04;2.08;2.1;1.696981435
19-7-2005;0.02;0.03;0.02;0.03;0.03;0.03;0.04;0.04;2.08;2.1;1.696981435
20-7-2005;0.02;0.03;0.02;0.03;0.03;0.03;0.04;0.04;2.07;2.1;1.696981435
21-7-2005;0.03;0.03;0.02;0.03;0.03;0.01;0.02;0.03;2.07;2.1;1.696981435
22-7-2005;0.04;0.03;0.02;0.02;0.02;0.03;0.03;0.03;2.07;2.1;1.696981435
25-7-2005;0.03;0.03;0.02;0.02;0.03;0.03;0.03;0.03;2.08;2.1;1.696981435
26-7-2005;0.03;0.03;0.02;0.02;0.03;0.02;0.03;0.04;2.08;2.1;1.696981435
27-7-2005;0.03;0.02;0.02;0.02;0.03;0.03;0.02;0.03;2.08;2.1;1.696981435
28-7-2005;0.02;0.02;0.02;0.02;0.03;0.03;0.03;0.04;2.08;2.1;1.696981435
29-7-2005;0.02;0.02;0.02;0.02;0.03;0.04;0.04;0.02;2.11;2.1;1.696981435
1-8-2005;0.02;0.02;0.02;0.02;0.02;0.03;0.02;0.03;2.08;2.2;1.696981435
2-8-2005;0.03;0.03;0.04;0.05;0.04;0.05;0.05;0.06;2.08;2.2;1.696981435
3-8-2005;0.04;0.04;0.04;0.05;0.04;0.05;0.05;0.04;2.08;2.2;1.696981435
4-8-2005;0.03;0.03;0.03;0.03;0.01;0.02;0.05;0.03;2.09;2.2;1.696981435
5-8-2005;0.03;0.03;0.03;0.03;0.01;0.03;0.03;0.03;2.09;2.2;1.696981435
8-8-2005;0.03;0.03;0.03;0.02;0.01;0.02;0.02;0.04;2.07;2.2;1.696981435
9-8-2005;0.03;0.03;0.03;0.04;0.02;0.03;0.03;0.03;1.63;2.2;1.696981435
10-8-2005;0.03;0.03;0.03;0.04;0.02;0.03;0.03;0.03;2.08;2.2;1.696981435
11-8-2005;0.03;0.03;0.03;0.03;0.02;0.03;0.03;0.04;2.08;2.2;1.696981435
12-8-2005;0.02;0.03;0.03;0.04;0.03;0.04;0.04;0.03;2.08;2.2;1.696981435
15-8-2005;0.03;0.03;0.03;0.04;0.03;0.03;0.03;0.03;2.08;2.2;1.696981435
16-8-2005;0.03;0.04;0.03;0.04;0.03;0.03;0.03;0.03;2.08;2.2;1.696981435
17-8-2005;0.03;0.04;0.03;0.04;0.03;0.03;0.04;0.04;2.08;2.2;1.696981435
18-8-2005;0.02;0.04;0.03;0.04;0.03;0.03;0.03;0.04;2.08;2.2;1.696981435
19-8-2005;0.02;0.04;0.03;0.03;0.03;0.03;0.04;0.04;2.08;2.2;1.696981435
22-8-2005;0.02;0.04;0.03;0.03;0.03;0.03;0.03;0.03;2.08;2.2;1.696981435
23-8-2005;0.04;0.04;0.03;0.03;0.03;0.03;0.03;0.02;2.08;2.2;1.696981435
25-8-2005;0.04;0.04;0.02;0.02;0.03;0.03;0.03;0.03;2.08;2.2;1.696981435
26-8-2005;0.04;0.04;0.03;0.03;0.03;0.03;0.02;0.03;2.08;2.2;1.696981435
29-8-2005;0.04;0.04;0.03;0.03;0.03;0.03;0.03;0.04;2.08;2.2;1.696981435
30-8-2005;0.03;0.03;0.03;0.02;0.02;0.03;0.02;0.03;2.07;2.2;1.696981435
31-8-2005;0.03;0.03;0.03;0.03;0.03;0.02;0.03;0.03;2.09;2.2;1.696981435
1-9-2005;0.03;0.03;0.03;0.03;0.03;0.03;0.04;0.04;2.08;2.5;1.696981435
2-9-2005;0.02;0.03;0.03;0.03;0.03;0.03;0.04;0.08;2.09;2.5;1.696981435
5-9-2005;0.03;0.03;0.03;0.03;0.03;0.02;0.03;0.04;2.17;2.5;1.696981435
6-9-2005;0.02;0.03;0.03;0.03;0.03;0.03;0.04;0.04;2.18;2.5;1.696981435
7-9-2005;0.03;0.03;0.03;0.03;0.03;0.02;0.02;0.02;2.08;2.5;1.696981435
8-9-2005;0.03;0.03;0.03;0.04;0.03;0.02;0.02;0.02;2.08;2.5;1.696981435
9-9-2005;0.02;0.02;0.04;0.04;0.03;0.03;0.03;0.02;2.08;2.5;1.696981435
12-9-2005;0.03;0.03;0.04;0.04;0.03;0.02;0.02;0.02;2.08;2.5;1.696981435
13-9-2005;0.11;0.03;0.04;0.04;0.03;0.02;0.03;0.04;2.08;2.5;1.696981435
14-9-2005;0.03;0.03;0.04;0.04;0.03;0.03;0.02;0.02;2.08;2.5;1.696981435
15-9-2005;0.02;0.04;0.04;0.03;0.02;0.02;0.02;0.03;2.08;2.5;1.696981435
16-9-2005;0.03;0.04;0.04;0.04;0.02;0.02;0.02;0.02;2.08;2.5;1.696981435
19-9-2005;0.02;0.04;0.04;0.04;0.02;0.03;0.03;0.04;2.08;2.5;1.696981435
20-9-2005;0.02;0.04;0.04;0.04;0.03;0.02;0.04;0.03;2.08;2.5;1.696981435
21-9-2005;0.02;0.04;0.04;0.04;0.03;0.02;0.03;0.03;2.08;2.5;1.696981435
22-9-2005;0.04;0.04;0.04;0.04;0.04;0.02;0.03;0.04;2.08;2.5;1.696981435
23-9-2005;0.04;0.03;0.03;0.03;0.02;0.02;0.02;0.03;2.08;2.5;1.696981435
26-9-2005;0.04;0.04;0.04;0.03;0.03;0.02;0.03;0.03;2.08;2.5;1.696981435
27-9-2005;0.03;0.04;0.04;0.03;0.03;0.02;0.03;0.03;2.09;2.5;1.696981435
28-9-2005;0.04;0.03;0.03;0.03;0.03;0.02;0.03;0.03;2.09;2.5;1.696981435
29-9-2005;0.03;0.03;0.03;0.03;0.03;0.01;0.02;0.02;2.1;2.5;1.696981435
30-9-2005;0.02;0.03;0.03;0.02;0.02;0.02;0.03;0.03;2.15;2.5;1.696981435
3-10-2005;0.02;0.02;0.02;0.02;0.03;0.03;0.03;0.04;2.09;2.4;-1.296911653
4-10-2005;0.02;0.02;0.02;0.03;0.03;0.02;0.02;0.03;2.09;2.4;-1.296911653
5-10-2005;0.03;0.03;0.03;0.03;0.03;0.02;0.02;0.03;2.1;2.4;-1.296911653
6-10-2005;0.03;0.02;0.03;0.03;0.03;0.02;0.02;0.02;2.1;2.4;-1.296911653
7-10-2005;0.03;0.04;0.04;0.03;0.04;0.04;0.03;0.03;2.02;2.4;-1.296911653
10-10-2005;0.03;0.02;0.03;0.03;0.04;0.03;0.03;0.02;1.96;2.4;-1.296911653
11-10-2005;0.03;0.02;0.03;0.03;0.03;0.03;0.03;0.03;1.93;2.4;-1.296911653
12-10-2005;0.02;0.03;0.03;0.03;0.04;0.04;0.05;0.05;2.08;2.4;-1.296911653
13-10-2005;0.02;0.03;0.04;0.04;0.04;0.04;0.05;0.05;2.08;2.4;-1.296911653
14-10-2005;0.02;0.03;0.02;0.03;0.04;0.04;0.02;0.02;2.08;2.4;-1.296911653
17-10-2005;0.02;0.03;0.02;0.03;0.04;0.04;0.03;0.04;2.08;2.4;-1.296911653
18-10-2005;0.02;0.03;0.02;0.03;0.03;0.03;0.05;0.07;2.08;2.4;-1.296911653
19-10-2005;0.02;0.04;0.03;0.03;0.04;0.04;0.05;0.04;2.08;2.4;-1.296911653
20-10-2005;0.03;0.03;0.02;0.03;0.04;0.03;0.03;0.03;2.08;2.4;-1.296911653
21-10-2005;0.04;0.04;0.03;0.03;0.02;0.02;0.02;0.02;2.08;2.4;-1.296911653
24-10-2005;0.04;0.04;0.03;0.03;0.03;0.03;0.05;2.02;2.08;2.4;-1.296911653
25-10-2005;0.03;0.03;0.03;0.04;0.03;0.03;0.04;0.04;2.08;2.4;-1.296911653
26-10-2005;0.03;0.02;0.02;0.03;0.02;0.02;0.02;0.03;2.08;2.4;-1.296911653
27-10-2005;0.03;0.03;0.04;0.05;0.05;0.04;0.04;0.05;2.08;2.4;-1.296911653
28-10-2005;0.02;0.03;0.04;0.07;0.05;0.05;0.04;0.05;2.07;2.4;-1.296911653
31-10-2005;0.03;0.04;0.04;0.05;0.04;0.03;0.03;0.02;2.09;2.4;-1.296911653
1-11-2005;0.04;0.04;0.04;0.04;0.03;0.03;0.03;0.04;2.07;2.2;-1.296911653
2-11-2005;0.03;0.02;0.04;0.05;0.02;0.03;0.03;0.04;2.07;2.2;-1.296911653
3-11-2005;0.04;0.04;0.04;0.06;0.04;0.04;0.05;0.04;2.07;2.2;-1.296911653
4-11-2005;0.04;0.03;0.04;0.05;0.05;0.04;0.03;0.03;2.09;2.2;-1.296911653
7-11-2005;0.04;0.04;0.04;0.04;0.04;0.03;0.03;0.03;2.09;2.2;-1.296911653
8-11-2005;0.04;0.04;0.04;0.06;0.06;0.06;0.06;0.06;1.87;2.2;-1.296911653
9-11-2005;0.02;0.02;0.03;0.05;0.04;0.03;0.04;0.04;2.08;2.2;-1.296911653
10-11-2005;0.02;0.02;0.03;0.06;0.06;0.05;0.04;0.05;2.08;2.2;-1.296911653
11-11-2005;0.02;0.03;0.03;0.06;0.03;0.03;0.04;0.04;2.08;2.2;-1.296911653
14-11-2005;0.02;0.03;0.04;0.04;0.05;0.28;0.06;0.05;2.08;2.2;-1.296911653
15-11-2005;0.03;0.05;0.05;0.05;0.05;0.06;0.06;0.06;2.08;2.2;-1.296911653
16-11-2005;0.03;0.04;0.04;0.05;0.03;0.04;0.03;0.05;2.08;2.2;-1.296911653
17-11-2005;0.03;0.04;0.04;0.04;0.03;0.04;0.05;0.06;2.08;2.2;-1.296911653
18-11-2005;0.04;0.04;0.05;0.04;0.07;0.08;0.08;0.08;2.08;2.2;-1.296911653
21-11-2005;0.07;0.1;0.06;0.06;0.05;0.05;0.04;0.05;2.11;2.2;-1.296911653
22-11-2005;0.04;0.05;0.06;0.04;0.05;0.07;0.17;0.7;2.16;2.2;-1.296911653
24-11-2005;0.06;0.04;0.03;0.06;0.04;0.03;0.04;0.04;2.16;2.2;-1.296911653
25-11-2005;0.04;0.05;0.05;0.05;0.04;0.04;0.04;0.04;2.11;2.2;-1.296911653
28-11-2005;0.07;0.05;0.03;0.05;0.05;0.03;0.03;0.04;2.11;2.2;-1.296911653
30-11-2005;0.09;0.07;0.08;0.05;0.04;0.03;0.03;0.03;2.06;2.2;-1.296911653
1-12-2005;0.04;0.04;0.09;0.06;0.03;0.04;0.04;0.05;2.04;2.2;-1.296911653
2-12-2005;0.05;0.05;0.08;0.07;0.06;0.04;0.04;0.03;1.8;2.2;-1.296911653
5-12-2005;0.05;0.04;0.07;0.06;0.03;0.02;0.04;0.03;1.85;2.2;-1.296911653
6-12-2005;0.05;0.02;0.06;0.06;0.03;0.02;0.12;0.03;2.32;2.2;-1.296911653
7-12-2005;0.06;0.02;0.07;0.06;0.03;0.02;0.03;0.03;2.32;2.2;-1.296911653
8-12-2005;0.06;0.03;0.09;0.06;0.05;0.03;0.03;0.04;2.32;2.2;-1.296911653
9-12-2005;0.06;0.03;0.09;0.07;0.03;0.04;0.05;0.06;2.32;2.2;-1.296911653
12-12-2005;0.07;0.03;0.12;0.07;0.04;0.04;0.03;0.04;2.32;2.2;-1.296911653
13-12-2005;0.07;0.06;0.11;0.06;0.05;0.04;0.03;0.05;2.32;2.2;-1.296911653
14-12-2005;0.07;0.03;0.11;0.07;0.04;0.03;0.03;0.03;2.32;2.2;-1.296911653
15-12-2005;0.15;0.29;0.28;0.26;0.28;0.4;0.5;0.58;2.32;2.2;-1.296911653
16-12-2005;0.04;0.1;0.1;0.05;2;0.04;0.03;0.03;2.33;2.2;-1.296911653
19-12-2005;0.04;0.11;0.09;0.06;0.04;0.05;0.03;0.03;2.33;2.2;-1.296911653
20-12-2005;0.04;0.1;0.08;0.05;0.03;0.04;0.04;0.03;2.33;2.2;-1.296911653
21-12-2005;0.04;0.1;0.08;0.05;0.03;0.04;0.05;0.06;2.34;2.2;-1.296911653
22-12-2005;0.21;0.1;0.08;0.06;0.03;0.02;0.04;0.06;2.4;2.2;-1.296911653
23-12-2005;0.16;0.11;0.08;0.05;0.03;0.04;0.03;0.03;2.35;2.2;-1.296911653
27-12-2005;0.12;0.1;0.08;0.05;0.04;0.03;0.04;0.04;2.35;2.2;-1.296911653
28-12-2005;0.11;0.12;0.08;0.05;0.05;0.03;0.03;0.03;2.35;2.2;-1.296911653
29-12-2005;0.1;0.05;0.06;0.05;0.09;0.05;0.02;0.04;2.34;2.2;-1.296911653
30-12-2005;0.05;0.05;0.05;0.04;0.03;0.03;0.03;0.02;2.42;2.2;-1.296911653
2-1-2006;0.05;0.05;0.06;0.04;0.03;0.03;0.03;0.04;2.35;2.3;1.268804499
3-1-2006;0.04;0.04;0.05;0.04;0.03;0.03;0.03;0.05;2.34;2.3;1.268804499
4-1-2006;0.03;0.04;0.04;0.03;0.03;0.04;0.04;0.04;2.34;2.3;1.268804499
5-1-2006;0.02;0.03;0.03;0.03;0.06;0.04;0.04;0.05;2.34;2.3;1.268804499
6-1-2006;0.02;0.03;0.03;0.03;0.03;0.04;0.04;0.04;2.34;2.3;1.268804499
9-1-2006;0.02;0.03;0.03;0.03;0.04;0.02;0.03;0.04;2.34;2.3;1.268804499
10-1-2006;0.03;0.04;0.04;0.03;0.04;0.03;0.04;0.03;2.34;2.3;1.268804499
11-1-2006;0.03;0.02;0.02;0.06;0.03;0.03;0.03;0.04;2.34;2.3;1.268804499
12-1-2006;0.02;0.02;0.03;0.03;0.04;0.06;0.16;0.54;2.32;2.3;1.268804499
13-1-2006;0.04;0.03;0.03;0.05;0.04;0.04;0.04;0.03;2.21;2.3;1.268804499
16-1-2006;0.04;0.03;0.02;0.05;0.03;0.02;0.02;0.02;2.31;2.3;1.268804499
17-1-2006;0.04;0.04;0.02;0.03;0.03;0.03;0.04;0.05;2.3;2.3;1.268804499
18-1-2006;0.04;0.04;0.02;0.03;0.04;0.03;0.03;0.03;2.33;2.3;1.268804499
19-1-2006;0.04;0.04;0.02;0.02;2.04;0.03;0.04;0.02;2.33;2.3;1.268804499
20-1-2006;0.03;0.04;0.05;0.03;0.04;0.03;0.03;0.04;2.33;2.3;1.268804499
23-1-2006;0.03;0.04;0.02;0.03;0.04;0.04;0.05;0.07;2.33;2.3;1.268804499
24-1-2006;0.04;0.05;0.02;0.03;0.04;0.04;0.04;0.04;2.33;2.3;1.268804499
25-1-2006;0.04;0.04;0.02;0.03;0.04;0.03;0.02;0.02;2.33;2.3;1.268804499
26-1-2006;0.04;0.05;0.04;0.09;0.09;0.06;0.06;0.03;2.33;2.3;1.268804499
27-1-2006;0.04;0.05;0.02;0.03;0.04;0.03;0.03;0.04;2.33;2.3;1.268804499
30-1-2006;0.04;0.05;0.02;0.04;0.03;0.03;0.03;0.03;2.33;2.3;1.268804499
